"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000166535.20",59.188971460464,-2.24877601112591,0.245745522438101,-9.15083208359306,5.64966855613749e-20,1.50032598176787e-16,"A2ML1","Down"
"ENSG00000104327.7",83.2734929626401,-2.33347957646941,0.25652195159556,-9.09660776380043,9.31972130981113e-20,2.18377516855892e-16,"CALB1","Down"
"ENSG00000164744.13",43.3420163741507,-2.44801181048541,0.26893892310569,-9.10248238602251,8.82903276289304e-20,2.18377516855892e-16,"SUN3","Down"
"ENSG00000253661.2",6.56842541235745,-3.07455153538857,0.338578680610006,-9.08075939645478,1.07819927013274e-19,2.38605498480374e-16,"ZFHX4-AS1","Down"
"ENSG00000198883.12",25.3670965556998,-2.3698117796269,0.261496569234214,-9.06249663835681,1.27498222247568e-19,2.67303378158401e-16,"PNMA5","Down"
"ENSG00000168913.7",16.9277570879704,-1.58403619533822,0.174915087852124,-9.05602949859528,1.35285503988125e-19,2.69448138293148e-16,"ENHO","Down"
"ENSG00000075340.23",235.792063597134,-1.53043437190326,0.170524566581646,-8.9748615263039,2.83708431697946e-19,5.37547378812729e-16,"ADD2","Down"
"ENSG00000198910.14",150.402741579487,-1.71082967544628,0.190789715233828,-8.96709591158786,3.0443499333641e-19,5.37547378812729e-16,"L1CAM","Down"
"ENSG00000223812.8",11.5691718366407,-4.45325238406669,0.496739485337929,-8.96496557151516,3.10377810731857e-19,5.37547378812729e-16,"AC073365.1","Down"
"ENSG00000234722.5",26.0976360120036,-2.80909113195814,0.318413133108941,-8.82215851001674,1.12274168660964e-18,1.86347051435034e-15,"LINC01287","Down"
"ENSG00000156096.14",65.7729960070716,2.22863466091323,0.253434533901481,8.7937291994294,1.44676031166127e-18,2.30521001018861e-15,"UGT2B4","Up"
"ENSG00000152092.16",21.098849307929,-1.92048234213413,0.218832674519386,-8.77603103079564,1.69345120498764e-18,2.59449751151837e-15,"ASTN1","Down"
"ENSG00000138823.13",51.9965682749067,-1.74960269209835,0.199843821152115,-8.75485007248037,2.04374982448246e-18,3.01521224105313e-15,"MTTP","Down"
"ENSG00000197520.10",181.852975586065,1.69797597252873,0.194243685900627,8.74147318949351,2.30090134970899e-18,3.16048635738993e-15,"FAM177B","Up"
"ENSG00000252010.1",9.36519709590952,-2.14236470384789,0.245043553618271,-8.74279152507425,2.27420099836053e-18,3.16048635738993e-15,"SCARNA5","Down"
"ENSG00000198848.13",6786.71804778722,-1.78435227877284,0.20463362481697,-8.7197413444091,2.78838033136788e-18,3.70241140399027e-15,"CES1","Down"
"ENSG00000197595.4",13.5423907166275,2.54906054994056,0.292983132412433,8.70036622569876,3.30814817483274e-18,4.25086369020282e-15,"ATP11AUN","Up"
"ENSG00000262874.2",16.9861467401813,-1.60575366264473,0.185708385586819,-8.64664057883391,5.30376903001924e-18,6.60219798568083e-15,"C19orf84","Down"
"ENSG00000005471.19",115.576059510055,1.20824222606381,0.140073245247804,8.62578877162663,6.36524080766971e-18,7.68342431311259e-15,"ABCB4","Up"
"ENSG00000156689.7",62.04920359881,-2.64316779667505,0.308144779038032,-8.57768158502153,9.68044837246878e-18,1.11514968337648e-14,"GLYATL2","Down"
"ENSG00000201098.1",5.41220523544651,-3.63036432987105,0.423302416695179,-8.57629011006873,9.79822235230624e-18,1.11514968337648e-14,"RNY1","Down"
"ENSG00000215182.8",17880.8411733976,2.92672312700805,0.341430017622307,8.5719561138459,1.01741864059221e-17,1.12577372581528e-14,"MUC5AC","Up"
"ENSG00000078898.7",1240.03429481779,2.89990987468607,0.340337511886601,8.52068835612898,1.58607791714298e-17,1.68331361510614e-14,"BPIFB2","Up"
"ENSG00000130035.9",9.91939041221153,-1.66318089909088,0.195271381486958,-8.51727931879238,1.63345208128821e-17,1.68331361510614e-14,"GALNT8","Down"
"ENSG00000152977.10",61.83287757253,-3.61757376690907,0.424784971050948,-8.51624707427604,1.64807026633377e-17,1.68331361510614e-14,"ZIC1","Down"
"ENSG00000140519.14",54.788192878311,-2.02334782799177,0.238481350925178,-8.48430210640066,2.17017259642182e-17,2.16116638014667e-14,"RHCG","Down"
"ENSG00000167311.14",32.1250225491994,-1.54396261222449,0.182073749765926,-8.47987485405998,2.25436290609069e-17,2.19025102441991e-14,"ART5","Down"
"ENSG00000120659.15",133.287584205074,1.55872471270333,0.184575262802332,8.44492750023942,3.04234208870952e-17,2.88544416099178e-14,"TNFSF11","Up"
