"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000168757.12",0.473985393961284,0.851072352586074,1.69393811813451,0.502422339679881,0.61537046799181,0.775649183803772,"TSPY2","Not significant"
"ENSG00000267044.1",1.40781775505455,0.14917647250976,0.296927374606817,0.502400537192962,0.615385801247786,0.775649183803772,"AC005757.1","Not significant"
"ENSG00000008118.10",51.2985304335429,-0.062135793451772,0.123696748215659,-0.502323580434316,0.615439924750159,0.775672791496381,"CAMK1G","Not significant"
"ENSG00000258352.1",22.7588989905514,0.0711089077074685,0.141561802086582,0.50231705629162,0.615444513260163,0.775672791496381,"IFITM3P6","Not significant"
"ENSG00000272512.1",69.5358814394403,-0.0969650479088381,0.193075819112535,-0.502212283001227,0.615518203666916,0.775740469044727,"AL645608.7","Not significant"
"ENSG00000116652.6",12.9809639394888,-0.0835701911229844,0.166434053968174,-0.50212194638343,0.615581743412989,0.775769552897974,"DLEU2L","Not significant"
"ENSG00000157514.16",11041.9818780919,0.0742350029518247,0.147853073448382,0.502086302438219,0.615606814961157,0.775769552897974,"TSC22D3","Not significant"
"ENSG00000258926.2",27.2025837412514,-0.086343124223045,0.171985459272026,-0.502037350067355,0.615641248236757,0.775769552897974,"AL355916.2","Not significant"
"ENSG00000269373.1",2.85014021382554,-0.133975628291247,0.266834262628417,-0.502093048214786,0.615602070023746,0.775769552897974,"AC008739.2","Not significant"
"ENSG00000272459.1",9.01217200230622,-0.073952311495675,0.147297261235199,-0.502061687199944,0.615624129303452,0.775769552897974,"AC139795.3","Not significant"
"ENSG00000253878.5",28.5714883644794,-0.0703023183807501,0.140043952042786,-0.50200181696723,0.615666242878614,0.775775854575166,"AC087752.3","Not significant"
"ENSG00000215184.2",0.914848884898932,-0.175824013829451,0.350355317517846,-0.501844855888322,0.615776657547828,0.775840514472206,"RPS12P16","Not significant"
"ENSG00000239508.1",2.81514337072917,0.1250097593462,0.249101035430991,0.50184359583215,0.615777543972734,0.775840514472206,"PLCH1-AS1","Not significant"
"ENSG00000255655.1",1.34793300715622,0.102005375004801,0.203246910048396,0.50187909366254,0.61575257215692,0.775840514472206,"AC007570.1","Not significant"
"ENSG00000237481.1",3.06864575103447,-0.102695491061473,0.20465775801121,-0.501791342089497,0.615814303953682,0.775857365929397,"AL117350.1","Not significant"
"ENSG00000250685.7",0.634679069603341,-0.223171366195412,0.444770258989416,-0.501767736679359,0.615830910437709,0.775857365929397,"AC009123.1","Not significant"
"ENSG00000253404.1",9.37663908682824,0.130087152921821,0.259296316464157,0.501693023239701,0.615883472885852,0.775898393825902,"AC034243.1","Not significant"
"ENSG00000255163.1",5.09823325634594,-0.116377966694883,0.232014848676083,-0.501597063114521,0.615950985706466,0.77595825312976,"HSPE1P18","Not significant"
"ENSG00000222533.1",0.942501009495902,-0.219361936112829,0.437523110683796,-0.501372226417921,0.616109182465262,0.776107148523948,"RNU6-705P","Not significant"
"ENSG00000279314.1",28.4784045906963,0.0969982420697945,0.193461534826293,0.501382572803883,0.616101902280253,0.776107148523948,"AC002525.1","Not significant"
"ENSG00000122194.19",3.97438900791784,-0.201538690145294,0.402064326091521,-0.50125981607087,0.616188281902424,0.776162157659003,"PLG","Not significant"
"ENSG00000173511.10",4000.41073926272,0.0354189183780442,0.0706693103294945,0.501192359355201,0.616235751098384,0.776162157659003,"VEGFB","Not significant"
"ENSG00000198570.6",4.42090391752064,-0.121649997876354,0.242769071047651,-0.501093476822986,0.616305337497777,0.776162157659003,"RD3","Not significant"
"ENSG00000207737.1",0.686196957879275,-0.214294685401814,0.427609734656411,-0.501145479239387,0.616268741515212,0.776162157659003,"MIR181B2","Not significant"
"ENSG00000220494.4",1.14724598420169,-0.120948873464211,0.241311683164026,-0.501214329444626,0.61622029060111,0.776162157659003,"YAP1P1","Not significant"
"ENSG00000227032.1",1.23128612385637,0.130472690590455,0.260375076767026,0.501095159377321,0.616304153408465,0.776162157659003,"RPS2P36","Not significant"
"ENSG00000232654.1",1.31180849628278,-0.182569200908066,0.364233581000108,-0.501242088680482,0.61620075648664,0.776162157659003,"FAM136BP","Not significant"
"ENSG00000243709.1",12.5798964483462,-0.1322256775843,0.263879918750553,-0.50108275843943,0.616312880530757,0.776162157659003,"LEFTY1","Not significant"
"ENSG00000125810.10",4208.95692395314,-0.0623383684601212,0.124416362644975,-0.501046382765629,0.6163384801133,0.776169204728056,"CD93","Not significant"
"ENSG00000189419.8",42.2447582576695,-0.0751669010583346,0.150062077026715,-0.500905375613005,0.616437719090047,0.776190887498162,"SPATA41","Not significant"
"ENSG00000215305.10",1271.40002608353,0.0314087437234763,0.062699376379488,0.500941883909257,0.616412024359464,0.776190887498162,"VPS16","Not significant"
"ENSG00000233416.1",2.55176028037848,0.100940496484865,0.201507015108359,0.500927952461531,0.616421829330075,0.776190887498162,"RPS25P3","Not significant"
"ENSG00000244380.1",0.573275775652028,-0.151132128957772,0.301733328219529,-0.500879799555369,0.616455719933594,0.776190887498162,"AC134772.1","Not significant"
"ENSG00000267797.1",0.576581893920448,0.305175411008562,0.609230884031982,0.500919140849961,0.61642803098882,0.776190887498162,"NRBF2P1","Not significant"
"ENSG00000235609.7",84.9655338552141,0.068994367706952,0.13781161766567,0.500642608189477,0.616622670042762,0.776350711283315,"AF127577.4","Not significant"
"ENSG00000286118.1",6.66698179836882,-0.0945179280574005,0.188783101633614,-0.500669430894503,0.616603789552009,0.776350711283315,"AC234031.1","Not significant"
"ENSG00000188305.6",37.2912832515588,-0.0672358304929053,0.134311140968758,-0.500597567766511,0.616654374547806,0.776365436478452,"PEAK3","Not significant"
"ENSG00000230867.1",0.513284923923422,-0.313870059667084,0.627109699920206,-0.500502638863697,0.616721198505483,0.776399183128751,"AL157884.1","Not significant"
"ENSG00000263547.2",1.33126735038288,-0.350748788434634,0.700758904846856,-0.500527051470416,0.616704013267476,0.776399183128751,"AC011095.1","Not significant"
"ENSG00000259278.2",4.75792725478329,0.0989331544431591,0.197776721395456,0.50022648643943,0.616915610438176,0.776618733392111,"AC087878.1","Not significant"
"ENSG00000173992.9",1645.21506272748,-0.0387751223389608,0.0775343959976617,-0.50010220418987,0.617003114187845,0.776651578719412,"CCS","Not significant"
"ENSG00000177302.15",1414.3871025966,-0.0362670414708742,0.0725132651232826,-0.500143544897822,0.616974006716698,0.776651578719412,"TOP3A","Not significant"
"ENSG00000184677.18",1624.77783217898,0.0383991147144947,0.0767791755025435,0.500124082645594,0.616987709768095,0.776651578719412,"ZBTB40","Not significant"
"ENSG00000213063.3",1.33841269647107,-0.133019544054909,0.265998808956661,-0.500075713032919,0.617021766593763,0.776651578719412,"RPL29P7","Not significant"
"ENSG00000181826.10",1000.21816820138,0.0559628382749573,0.111936146962564,0.499953230422282,0.617108009730341,0.776734936437116,"RELL1","Not significant"
"ENSG00000166984.12",1.48381198619026,0.189868576725699,0.379819852188593,0.499891134261784,0.617151735241552,0.776739578938904,"TCP10L2","Not significant"
"ENSG00000188002.10",672.481057325602,0.0724914180261607,0.145010408171462,0.499904930551234,0.617142020356007,0.776739578938904,"AC026412.1","Not significant"
"ENSG00000232739.1",2.91487038817299,0.129686953171429,0.259483778227172,0.499788287566442,0.617224158555503,0.776805532796369,"AL607028.1","Not significant"
"ENSG00000143195.13",117.902568407277,0.105676940270427,0.211459242595741,0.499750869118811,0.617250509066476,0.776813499474177,"ILDR2","Not significant"
"ENSG00000197894.11",6026.19255034463,-0.0407248101694615,0.0815082086569941,-0.499640598664622,0.617328165683065,0.77686480441443,"ADH5","Not significant"
"ENSG00000272267.2",5.29115117689497,-0.0927392467120238,0.185613575209652,-0.499636120942522,0.617331319154407,0.77686480441443,"AC021242.3","Not significant"
"ENSG00000132466.19",5012.52565927868,0.0353324126947869,0.0707217242483769,0.499597727152386,0.617358358575542,0.776873635308089,"ANKRD17","Not significant"
"ENSG00000159899.15",357.264310458467,0.0480201874561229,0.0961359077866901,0.499503136358496,0.617424977819578,0.776896066161036,"NPR2","Not significant"
"ENSG00000179088.15",29.5067983039632,-0.112591094633948,0.22540761058118,-0.499499969604613,0.617427208183572,0.776896066161036,"C12orf42","Not significant"
"ENSG00000287268.1",0.506302346719326,-0.433328473334797,0.867546824669187,-0.499487129700502,0.617436251442176,0.776896066161036,"AL050350.1","Not significant"
"ENSG00000287422.1",1.59364151682347,-0.144467380451159,0.289264514528007,-0.499430013691401,0.617476479457912,0.776921489053973,"AL442071.2","Not significant"
"ENSG00000262703.1",8.45110312147014,0.0891686320037432,0.17860485035584,0.499250898427953,0.617602641575733,0.777055030830443,"AC009121.2","Not significant"
"ENSG00000217702.3",10.4434623018229,-0.0953219504651674,0.191029298312074,-0.498991261065333,0.617785540489677,0.777139473386122,"AC073263.1","Not significant"
"ENSG00000227050.1",2.3887906997449,-0.114026975106033,0.228503547100641,-0.499016214640258,0.617767961166752,0.777139473386122,"AL512288.1","Not significant"
"ENSG00000239705.2",1.51896953204802,-0.132778130293781,0.266084628022239,-0.499007144007899,0.617774351230859,0.777139473386122,"AL354710.2","Not significant"
"ENSG00000242889.3",1.14596134288889,-0.15513154893131,0.310874677257221,-0.499016357009202,0.617767860871144,0.777139473386122,"RN7SL449P","Not significant"
"ENSG00000267262.1",1.86751801706187,-0.150360728032633,0.301257253287766,-0.49911073141534,0.617701377866118,0.777139473386122,"AC011444.2","Not significant"
"ENSG00000286403.1",55.4351376748163,-0.174824050486644,0.350359308713222,-0.498985030906493,0.617789929553232,0.777139473386122,"AC010378.1","Not significant"
"ENSG00000286696.1",4.51217428987205,0.129805821984288,0.260163110887312,0.498940151590178,0.617821546834321,0.777154050402597,"AC090826.3","Not significant"
"ENSG00000008513.16",4946.80038128027,-0.072732561848789,0.145897611591948,-0.498517837647747,0.6181190998204,0.777361872586223,"ST3GAL1","Not significant"
"ENSG00000137871.20",715.808020298103,-0.0367676964187991,0.0737474586369139,-0.498562216222529,0.618087828719689,0.777361872586223,"ZNF280D","Not significant"
"ENSG00000160710.17",22469.7940074031,-0.0339728068205575,0.0681312527643491,-0.498637636064933,0.61803468616009,0.777361872586223,"ADAR","Not significant"
"ENSG00000177000.13",1789.46000452267,-0.0467841105460579,0.0938485238206947,-0.498506621536667,0.618127003296378,0.777361872586223,"MTHFR","Not significant"
"ENSG00000213859.7",815.925481504403,-0.038360752243059,0.0769297735265239,-0.498646369078846,0.618028532806266,0.777361872586223,"KCTD11","Not significant"
"ENSG00000215833.3",0.64715354541783,0.258587038009176,0.518661078675894,0.498566498703414,0.618084811131421,0.777361872586223,"QRSL1P1","Not significant"
"ENSG00000227896.2",36.1324402333901,-0.0610828520831227,0.122522099647701,-0.498545586949293,0.618099546357844,0.777361872586223,"AL731569.1","Not significant"
"ENSG00000221838.10",929.90239675288,-0.0402716454397531,0.0807909730798779,-0.498467141866661,0.6181548231498,0.777371663091832,"AP4M1","Not significant"
"ENSG00000279701.1",0.551009450765195,0.224568886493264,0.450623847851786,0.498351091634028,0.618236602597418,0.777445674086799,"AP003497.2","Not significant"
"ENSG00000287189.1",94.494917512044,0.155509884308425,0.312064084535207,0.498326760479483,0.618253749120442,0.777445674086799,"AL121956.7","Not significant"
"ENSG00000117114.20",1849.65021533432,0.0712226556821543,0.142980099940467,0.498129849621098,0.618392522751906,0.777492532933448,"ADGRL2","Not significant"
"ENSG00000131051.24",8913.44422159837,-0.0303375945008678,0.0608995433469944,-0.49815799648956,0.618372685311793,0.777492532933448,"RBM39","Not significant"
"ENSG00000204520.14",943.074655581852,0.0488791405377031,0.0981153326716777,0.498180449545708,0.618356860974401,0.777492532933448,"MICA","Not significant"
"ENSG00000205300.3",0.542274466914,-0.18501118385287,0.371401647260927,-0.498143142921742,0.618383153822237,0.777492532933448,"AL356414.1","Not significant"
"ENSG00000226229.2",0.466825013596559,-0.180706544835208,0.362789300772365,-0.498103291498647,0.61841124072555,0.777492532933448,"RPLP0P1","Not significant"
"ENSG00000264269.1",17.3128672930398,0.0834872027693275,0.167592870863041,0.498154857896994,0.618374897325337,0.777492532933448,"AC016866.1","Not significant"
"ENSG00000137573.14",8558.4630021361,-0.0921952035892947,0.18515513485505,-0.497934900166126,0.618529927487183,0.777600925604375,"SULF1","Not significant"
"ENSG00000214827.11",33.2631385526073,0.0572220503398144,0.114927792097555,0.497895672538825,0.618557577608285,0.777600925604375,"MTCP1","Not significant"
"ENSG00000237704.1",0.649398569258617,0.266854011756391,0.535946307614229,0.497911839236835,0.618546182228168,0.777600925604375,"AP004289.2","Not significant"
"ENSG00000236680.1",2.23559187957402,-0.0982770443744162,0.197453935824915,-0.497721374678292,0.618680440331556,0.777730180953305,"AL356000.1","Not significant"
"ENSG00000254299.3",0.459115685773564,-0.207719611822601,0.417371466915118,-0.497685223568111,0.618705924617352,0.777737019505552,"LINC01944","Not significant"
"ENSG00000268896.1",1.6071533203111,0.130718034910723,0.262701896235372,0.497590755087674,0.618772521189127,0.777795535656969,"AC009955.3","Not significant"
"ENSG00000163093.12",215.134072506364,0.0438962097657131,0.0882244263859435,0.497551659601461,0.618800082888699,0.777804982868392,"BBS5","Not significant"
"ENSG00000270149.5",13.7876395907992,0.0808100640498124,0.162435434261015,0.497490368511344,0.618843293217145,0.777808902209791,"AL591806.2","Not significant"
"ENSG00000273424.1",10.4110601479741,0.0845729488179361,0.169989478589962,0.497518725979139,0.618823300987709,0.777808902209791,"AL008582.1","Not significant"
"ENSG00000019991.18",679.015190972957,-0.0877612283195232,0.176478871070572,-0.497290286293981,0.618984360709649,0.777910555236499,"HGF","Not significant"
"ENSG00000250048.2",0.91771687761453,-0.208402098836169,0.419099257314152,-0.497261913971737,0.619004365684568,0.777910555236499,"LINC00603","Not significant"
"ENSG00000280009.1",0.711591652954994,-0.169055516635597,0.339959484004904,-0.497281366132319,0.618990650175337,0.777910555236499,"AC020923.1","Not significant"
"ENSG00000281392.2",23.4665382790177,-0.0771840242353254,0.155208489706525,-0.49729254102832,0.618982770936348,0.777910555236499,"LINC00506","Not significant"
"ENSG00000279907.1",0.972178096269368,-0.144485892004564,0.290585601979142,-0.497223162539673,0.619031689297967,0.777919697384713,"AC018695.7","Not significant"
"ENSG00000137720.8",746.232707094715,-0.0541755106670242,0.108982840608691,-0.497101290115428,0.619117624908572,0.777952102207892,"C11orf1","Not significant"
"ENSG00000220771.2",4.05356422065767,0.108020170662512,0.217279013703011,0.49714958118394,0.619083572920269,0.777952102207892,"BOLA2P3","Not significant"
"ENSG00000265443.1",4.30285249766993,-0.114453708163999,0.230235376886393,-0.497116080559916,0.619107195480273,0.777952102207892,"AC127024.3","Not significant"
"ENSG00000080371.6",3253.40653278893,0.0349081860807951,0.070232767622134,0.497035604073129,0.619163944109575,0.777985109954521,"RAB21","Not significant"
"ENSG00000186487.20",3.82781166690288,-0.183607217871435,0.369590127843136,-0.496786044970776,0.619339937111412,0.778181046593695,"MYT1L","Not significant"
"ENSG00000072958.9",2407.65727545569,0.0304117560828546,0.061221784830258,0.496747296198134,0.619367265312239,0.778181543751553,"AP1M1","Not significant"
"ENSG00000282885.2",27.1718231029032,-0.052921756674264,0.106540584945514,-0.496728610053424,0.619380444207088,0.778181543751553,"AL627171.2","Not significant"
"ENSG00000279613.1",5.58979565151638,-0.100302378877255,0.201973804440577,-0.49661083106827,0.619463513748246,0.778260710948896,"AC124283.5","Not significant"
"ENSG00000128594.8",445.210097853205,-0.100187027609975,0.201777462735195,-0.496522387841982,0.619525895967292,0.778278944392743,"LRRC4","Not significant"
"ENSG00000196781.16",1687.156657262,0.0469593509029482,0.0945815526344635,0.496495876785144,0.619544595712028,0.778278944392743,"TLE1","Not significant"
"ENSG00000264812.1",4.36118338603253,-0.080472082444948,0.162086157598538,-0.49647720469915,0.619557766335906,0.778278944392743,"AC132938.2","Not significant"
"ENSG00000279267.1",40.2416649721913,-0.055238523415555,0.111261102649974,-0.496476505264688,0.619558259694416,0.778278944392743,"AL078621.1","Not significant"
"ENSG00000139977.14",1387.03844508573,0.0441238109385367,0.0888853017752437,0.496412905815504,0.619603121410568,0.778310101131517,"NAA30","Not significant"
"ENSG00000099968.18",2922.19155471045,0.032267255915198,0.0650182177412235,0.496280227852809,0.619696714219092,0.778377268732479,"BCL2L13","Not significant"
"ENSG00000198483.13",189.649677545762,-0.0772505364729783,0.155654971436501,-0.496293409455877,0.61968741546433,0.778377268732479,"ANKRD35","Not significant"
"ENSG00000125388.20",169.810089981199,0.0355960890292421,0.0717341488787408,0.496222365297924,0.619737533168811,0.77840334146326,"GRK4","Not significant"
"ENSG00000248319.2",0.62376239713927,-0.187872601820873,0.378657432582664,-0.496154533503997,0.619785386377867,0.778438247397392,"LINC02275","Not significant"
"ENSG00000136003.16",3713.23810443984,-0.0305712156565832,0.0616279798300576,-0.496060648765138,0.619851621781868,0.778470610876788,"ISCU","Not significant"
"ENSG00000234801.3",3.30028624573005,0.112621709067481,0.227044930909775,0.496032695450203,0.619871343358399,0.778470610876788,"MORF4","Not significant"
"ENSG00000285888.1",3.38507212809967,0.109334979531141,0.220416334243619,0.496038462423101,0.619867274630827,0.778470610876788,"Z85996.2","Not significant"
"ENSG00000270050.1",0.801724487161245,-0.163166011049449,0.329039872477349,-0.495885224550352,0.619975391310299,0.77857608046836,"AL035427.1","Not significant"
"ENSG00000280016.1",0.541662221190242,-0.21014123449551,0.423865653107533,-0.495773207748442,0.620054429742542,0.778650136851589,"AC091905.4","Not significant"
"ENSG00000261572.1",138.305525174548,0.0582231330246464,0.117448741220283,0.495732286440135,0.620083304684741,0.778661196319384,"AC097639.1","Not significant"
"ENSG00000077458.13",775.468251922688,-0.0326267667043323,0.0658623757484022,-0.495377919997424,0.620333377650892,0.77867045805014,"FAM76B","Not significant"
"ENSG00000105701.16",10581.6249186385,-0.0394835390956424,0.0797369563866274,-0.495172387872384,0.620478439798519,0.77867045805014,"FKBP8","Not significant"
"ENSG00000133110.15",13004.5014287174,0.0843232964455877,0.170293231739823,0.495165283928712,0.620483453942103,0.77867045805014,"POSTN","Not significant"
"ENSG00000134516.18",1723.12590371427,-0.0668958054970443,0.135083935051781,-0.495216588644693,0.620447242168884,0.77867045805014,"DOCK2","Not significant"
"ENSG00000149792.9",3384.3002973596,0.0406757884087161,0.0821476644723778,0.495154532633041,0.620491042512763,0.77867045805014,"MRPL49","Not significant"
"ENSG00000152223.15",1929.90067198826,-0.0410932181231538,0.0829787430888773,-0.495225844517064,0.620440709308912,0.77867045805014,"EPG5","Not significant"
"ENSG00000163701.19",1194.70034827165,-0.0727172066670607,0.146730229726749,-0.495584357786937,0.620187691162645,0.77867045805014,"IL17RE","Not significant"
"ENSG00000180712.4",21.6407760189756,0.0749386985505365,0.151260346894083,0.495428577874484,0.620297626187734,0.77867045805014,"LINC02363","Not significant"
"ENSG00000182173.13",1959.98921161681,-0.0372528592916286,0.0752352373215469,-0.495151748274736,0.620493007798734,0.77867045805014,"TSEN54","Not significant"
"ENSG00000216915.2",7.97799414612651,0.176887623103755,0.357258748816288,0.495124678373421,0.620512114711227,0.77867045805014,"GPR89P","Not significant"
"ENSG00000233184.7",233.453469177564,0.0565662516988204,0.114133514862073,0.495614734788277,0.620166254879092,0.77867045805014,"AC093157.1","Not significant"
"ENSG00000236794.5",2.20678865791958,-0.104312667356041,0.210654494767708,-0.495183677286679,0.620470471479923,0.77867045805014,"BCRP8","Not significant"
"ENSG00000249072.1",1.58106782085167,0.136365485732168,0.275313121689667,0.495310520963397,0.620380945466255,0.77867045805014,"AC114801.3","Not significant"
"ENSG00000249848.1",0.516834361487985,-0.229956791148675,0.464378666734575,-0.495192410034011,0.620464307744038,0.77867045805014,"AC112673.1","Not significant"
"ENSG00000260922.2",3.07458793464788,-0.1696620283532,0.342330318125442,-0.495609121862907,0.620170215754628,0.77867045805014,"AC009139.1","Not significant"
"ENSG00000263846.1",2.61071694704346,-0.116999147028055,0.236114883575472,-0.495517882042607,0.620234602544299,0.77867045805014,"CIAPIN1P","Not significant"
"ENSG00000266258.1",8.6804987936574,-0.0812193973889108,0.163950066160982,-0.495391061990555,0.62032410268959,0.77867045805014,"LINC01909","Not significant"
"ENSG00000269745.1",0.712166973807391,0.322613591620386,0.650967413374705,0.495591000397259,0.620183003612539,0.77867045805014,"AC006262.3","Not significant"
"ENSG00000271172.1",1.07655734021982,-0.142111436447058,0.286813561203827,-0.495483671868867,0.620258744982545,0.77867045805014,"AC104662.1","Not significant"
"ENSG00000278486.1",0.676694174170146,-0.215222376867776,0.434486823764419,-0.495348454995888,0.620354172794394,0.77867045805014,"YRDCP1","Not significant"
"ENSG00000287218.1",7.97804003746018,-0.0897723671214627,0.181227044454409,-0.495358556399381,0.620347043619722,0.77867045805014,"AL359962.3","Not significant"
"ENSG00000162849.16",2320.99270641155,0.073510388563499,0.14849733031546,0.495028351064205,0.620580108076626,0.778730596471044,"KIF26B","Not significant"
"ENSG00000242372.9",3298.60172054317,-0.0417112181493611,0.0842806859568498,-0.494908384712442,0.620664791773795,0.778811674070727,"EIF6","Not significant"
"ENSG00000205730.6",2562.58167087679,0.0480999122025648,0.0972124143602244,0.4947918691159,0.620747044411855,0.778889696026401,"ITPRIPL2","Not significant"
"ENSG00000135502.19",1.25698724650265,0.132749171030847,0.268411304545057,0.494573696349528,0.620901073331288,0.778982201517358,"SLC26A10","Not significant"
"ENSG00000232407.3",0.771811703332543,0.190366647346886,0.384880017454658,0.494612966934072,0.620873347261471,0.778982201517358,"PPIAP70","Not significant"
"ENSG00000248441.7",27.2299071905609,0.0754519612879705,0.152554740189475,0.494589425371236,0.620889968161911,0.778982201517358,"LINC01197","Not significant"
"ENSG00000261884.2",55.6810728244769,-0.0594388808402957,0.120163965476905,-0.494648130197729,0.62084852152567,0.778982201517358,"AC040162.1","Not significant"
"ENSG00000226890.1",0.651580829550142,0.215626073335926,0.436033926247734,0.494516734492393,0.620941290863811,0.7790036176774,"Z97652.1","Not significant"
"ENSG00000286329.1",13.5873801674874,-0.222016525193538,0.448978414636735,-0.494492648100175,0.620958297238327,0.7790036176774,"AC108690.1","Not significant"
"ENSG00000231083.1",0.942922486960873,0.208277211344626,0.42129685915544,0.494371621383916,0.621043752107933,0.779060445040247,"AC011747.1","Not significant"
"ENSG00000279696.1",34.3669167781137,-0.0621546284534943,0.125721527379286,-0.494383338710017,0.621035478483211,0.779060445040247,"AP001273.1","Not significant"
"ENSG00000198324.13",987.489099546621,0.0461254759895786,0.093315487736704,0.4942960392569,0.621097121933361,0.779102205746034,"PHETA1","Not significant"
"ENSG00000234367.1",1.90780424367931,0.116152686206319,0.235006176883189,0.494253758547178,0.621126977931328,0.779114469036739,"PFN1P3","Not significant"
"ENSG00000170322.14",1928.43007307561,-0.0360904798064507,0.0730302525348262,-0.494185334895838,0.621175295764615,0.779149888503356,"NFRKB","Not significant"
"ENSG00000280353.1",4.23136085451307,0.0853778822455599,0.172786567106207,0.494123378196874,0.621219048324398,0.779179579571197,"AC011466.4","Not significant"
"ENSG00000182379.10",285.99851523827,-0.141759446525323,0.286926508671416,-0.494061866858262,0.62126248770483,0.779190063025026,"NXPH4","Not significant"
"ENSG00000264113.2",0.662957069790275,0.142698184054726,0.288830756168493,0.494054670450266,0.621267569902972,0.779190063025026,"RN7SL784P","Not significant"
"ENSG00000117834.13",100.762220306177,0.113528378354239,0.229865694271292,0.493890046159958,0.621383834679954,0.779298920751767,"SLC5A9","Not significant"
"ENSG00000269743.3",127.140681492765,0.0339811971272589,0.0688052729708945,0.49387489737354,0.621394533881573,0.779298920751767,"SLC25A53","Not significant"
"ENSG00000156414.19",184.844283631519,0.142741170165458,0.289068609365336,0.493796854936455,0.621449654533542,0.779335935424243,"TDRD9","Not significant"
"ENSG00000268375.1",0.47438997615895,-0.172974591772644,0.350309674589529,-0.493776233771804,0.621464219426342,0.779335935424243,"AC010325.2","Not significant"
"ENSG00000167105.8",1057.83405976018,-0.0747926876178955,0.151483007939091,-0.49373648328906,0.621492295927311,0.779345956120341,"TMEM92","Not significant"
"ENSG00000226148.1",2.30755765915427,0.153365980625837,0.310644654243831,0.493702301104004,0.621516439877327,0.779351044943288,"SLC25A39P1","Not significant"
"ENSG00000144043.12",4214.26398961849,-0.0264069120229768,0.0535073627372561,-0.493519221880658,0.621645761413028,0.77943123506909,"TEX261","Not significant"
"ENSG00000173113.7",5372.57258751429,-0.0424781453605362,0.0860667115632292,-0.493549068960646,0.621624677555889,0.77943123506909,"TRMT112","Not significant"
"ENSG00000286176.2",7.92346034478608,0.0824076831765573,0.166986858193213,0.493498015761258,0.621660741519114,0.77943123506909,"AC116317.1","Not significant"
"ENSG00000287238.1",15.8396729974815,-0.133338037124503,0.270145097238416,-0.493579333800851,0.621603298911749,0.77943123506909,"AP002954.2","Not significant"
"ENSG00000188611.16",46.8516743500252,-0.0721428554847801,0.146207223912496,-0.493428802997841,0.621709634843281,0.779465299891478,"ASAH2","Not significant"
"ENSG00000234810.4",1.40394469365972,0.147604091539561,0.299155430880961,0.493402680689742,0.621728088614761,0.779465299891478,"AL603840.1","Not significant"
"ENSG00000252498.1",7.75452099345046,-0.0962660983271815,0.195122652418873,-0.493361980958139,0.621756840895181,0.779476161020158,"RNU6-1016P","Not significant"
"ENSG00000141198.16",1714.74690008565,0.0462017192674064,0.0936546662384889,0.493319992724709,0.62178650404134,0.779482634037609,"TOM1L1","Not significant"
"ENSG00000263515.1",0.552254585551256,0.181396650803167,0.367722399749695,0.493297799988911,0.621802182643027,0.779482634037609,"MIR548AN","Not significant"
"ENSG00000106105.15",6479.89952626136,-0.0437811161822535,0.0887703996298621,-0.493194988023076,0.621874818913461,0.779540835093609,"GARS1","Not significant"
"ENSG00000270409.1",1.47130833475021,-0.129194959127507,0.261965638704673,-0.493175210941139,0.621888791770511,0.779540835093609,"AC090950.1","Not significant"
"ENSG00000263823.1",16.1505889633004,-0.0533680803840223,0.108232957312149,-0.493085301458652,0.621952316123015,0.779595277592929,"AC009831.1","Not significant"
"ENSG00000002822.15",32.1544582009391,-0.0690182854072605,0.140012524462612,-0.492943653949263,0.62205240100566,0.779624252199507,"MAD1L1","Not significant"
"ENSG00000184321.1",0.529866298736373,-0.283808186745738,0.57568339138053,-0.492993529073586,0.622017159589053,0.779624252199507,"OR51J1","Not significant"
"ENSG00000257918.1",0.919710918451459,-0.145899487340886,0.296030113499174,-0.492853533096029,0.622116081972143,0.779624252199507,"AC079385.3","Not significant"
"ENSG00000261338.2",89.5219006711174,-0.0518497797595321,0.105199015044882,-0.492873243512891,0.622102154006186,0.779624252199507,"AC021016.1","Not significant"
"ENSG00000267476.1",1.25660234130894,-0.150404265539235,0.305141672394873,-0.492899787691411,0.622083397315083,0.779624252199507,"AC104365.1","Not significant"
"ENSG00000267565.1",35.9560002282853,0.0573897109518907,0.116443004487178,0.492856665839554,0.622113868273482,0.779624252199507,"AC011477.2","Not significant"
"ENSG00000287673.1",107.993764194229,0.218178848441028,0.442652569966442,0.492889600658069,0.622090595664328,0.779624252199507,"AC051635.1","Not significant"
"ENSG00000257043.1",3.74467422596512,-0.0822112627151742,0.16687443037649,-0.492653443248884,0.622257479058481,0.77977626344179,"SRSF3P1","Not significant"
"ENSG00000276103.1",5.55271429311282,0.0832406069664628,0.168985153007228,0.492591245355754,0.622301435157526,0.779806161527812,"U4","Not significant"
"ENSG00000173209.23",1664.17998129752,-0.0673265941602308,0.136705275184876,-0.492494485448207,0.62236981938053,0.779841482974357,"AHSA2P","Not significant"
"ENSG00000228889.7",49.0325070388255,-0.0607063916359481,0.123261972020453,-0.492498948709623,0.62236666493765,0.779841482974357,"UBAC2-AS1","Not significant"
"ENSG00000016864.18",2140.2233754441,-0.0236210501026754,0.0479737487294765,-0.492374490804841,0.622454629077517,0.779897379967603,"GLT8D1","Not significant"
